#reverse_pos	count	cdf
1018	4	0.893583
1019	5	0.893612
1020	2	0.893623
1021	7	0.893664
1022	8	0.89371
1023	2	0.893722
1024	5	0.893751
1025	6	0.893786
1026	9	0.893838
1027	4	0.893861
1028	5	0.89389
1029	9	0.893942
1030	5	0.893971
1031	9	0.894024
1032	12	0.894093
1033	10	0.894151
1034	2	0.894163
1035	2	0.894174
1036	5	0.894203
1037	6	0.894238
1038	7	0.894279
1039	6	0.894314
1040	6	0.894348
1041	7	0.894389
1042	12	0.894459
1043	4	0.894482
1044	8	0.894528
1045	11	0.894592
1046	11	0.894656
1047	6	0.894691
1048	12	0.89476
1049	8	0.894807
1050	9	0.894859
1051	10	0.894917
1052	5	0.894946
1053	4	0.894969
1054	6	0.895004
1055	6	0.895039
1056	7	0.895079
1057	6	0.895114
1058	7	0.895155
1059	5	0.895184
1060	8	0.89523
1061	3	0.895248
1062	4	0.895271
1063	5	0.8953
1064	10	0.895358
1065	3	0.895375
1066	3	0.895393
1067	4	0.895416
1068	11	0.89548
1069	4	0.895503
1070	8	0.895549
1071	7	0.89559
1072	6	0.895625
1073	5	0.895654
1074	7	0.895694
1075	11	0.895758
1076	7	0.895799
1077	9	0.895851
1078	6	0.895886
1079	7	0.895927
1080	3	0.895944
1081	6	0.895979
1082	2	0.89599
1083	5	0.896019
1084	9	0.896072
1085	6	0.896106
1086	7	0.896147
1087	13	0.896222
1088	5	0.896251
1089	9	0.896304
1090	8	0.89635
1091	6	0.896385
1092	7	0.896425
1093	10	0.896484
1094	9	0.896536
1095	3	0.896553
1096	4	0.896576
1097	10	0.896634
1098	2	0.896646
1099	10	0.896704
1100	7	0.896745
1101	5	0.896774
1102	7	0.896814
1103	9	0.896866
1104	3	0.896884
1105	6	0.896919
1106	8	0.896965
1107	4	0.896988
1108	8	0.897035
1109	3	0.897052
1110	9	0.897104
1111	8	0.897151
1112	6	0.897186
1113	12	0.897255
1114	5	0.897284
1115	9	0.897336
1116	9	0.897389
1117	9	0.897441
1118	5	0.89747
1119	10	0.897528
1120	7	0.897568
1121	8	0.897615
1122	6	0.89765
1123	8	0.897696
1124	10	0.897754
1125	3	0.897772
1126	4	0.897795
1127	11	0.897859
1128	8	0.897905
1129	6	0.89794
1130	4	0.897963
1131	5	0.897992
1132	1	0.897998
1133	4	0.898021
1134	5	0.89805
1135	5	0.898079
1136	5	0.898108
1137	2	0.89812
1138	4	0.898143
1139	7	0.898183
1140	6	0.898218
1141	4	0.898241
1142	9	0.898294
1143	2	0.898305
1144	5	0.898334
1145	5	0.898363
1146	5	0.898392
1147	3	0.89841
1148	5	0.898439
1149	11	0.898503
1150	8	0.898549
1151	8	0.898595
1152	5	0.898624
1153	4	0.898648
1154	4	0.898671
1155	9	0.898723
1156	7	0.898764
1157	7	0.898804
1158	2	0.898816
1159	4	0.898839
1160	9	0.898891
1161	1	0.898897
1162	7	0.898938
1163	3	0.898955
1164	7	0.898996
1165	1	0.899002
1166	7	0.899042
1167	4	0.899065
1168	6	0.8991
1169	3	0.899118
1170	5	0.899147
1171	6	0.899181
1172	6	0.899216
1173	6	0.899251
1174	4	0.899274
1175	6	0.899309
1176	6	0.899344
1177	4	0.899367
1178	5	0.899396
1179	4	0.899419
1180	8	0.899466
1181	8	0.899512
1182	4	0.899535
1183	6	0.89957
1184	7	0.899611
1185	5	0.89964
1186	9	0.899692
1187	5	0.899721
1188	2	0.899733
1189	5	0.899762
1190	3	0.899779
1191	8	0.899825
1192	7	0.899866
1193	5	0.899895
1194	10	0.899953
1195	7	0.899994
1196	11	0.900057
1197	6	0.900092
1198	5	0.900121
1199	4	0.900144
1200	9	0.900197
1201	6	0.900231
1202	7	0.900272
1203	7	0.900313
1204	2	0.900324
1205	8	0.900371
1206	4	0.900394
1207	9	0.900446
1208	14	0.900527
1209	7	0.900568
1210	5	0.900597
1211	2	0.900609
1212	6	0.900643
1213	11	0.900707
1214	6	0.900742
1215	3	0.900759
1216	4	0.900783
1217	3	0.9008
1218	2	0.900812
1219	2	0.900823
1220	7	0.900864
1221	4	0.900887
1222	1	0.900893
1223	3	0.90091
1224	5	0.900939
1225	8	0.900986
1226	8	0.901032
1227	4	0.901055
1228	2	0.901067
1229	5	0.901096
1230	5	0.901125
1231	3	0.901142
1232	5	0.901171
1233	2	0.901183
1234	2	0.901195
1235	4	0.901218
1236	4	0.901241
1237	6	0.901276
1238	4	0.901299
1240	5	0.901328
1241	3	0.901345
1242	6	0.90138
1243	2	0.901392
1244	6	0.901427
1245	6	0.901461
1246	1	0.901467
1247	5	0.901496
1248	6	0.901531
1249	1	0.901537
1250	8	0.901583
1251	8	0.90163
1252	5	0.901659
1253	6	0.901694
1254	5	0.901723
1255	2	0.901734
1256	3	0.901752
1257	8	0.901798
1258	2	0.90181
1259	3	0.901827
1260	1	0.901833
