# Super-large sets analysis (sets with size > 6754)
#set_id	chunk_id	basechunk_id
1	85648	76521
1	85651	51746
1	85662	70820
1	85669	19377
1	85673	3259
1	85680	72396
1	85689	32615
1	85700	4395
1	85704	85700
1	85715	76331
1	85722	78186
1	85731	70681
1	85741	70145
1	85746	76301
1	85751	32539
1	85756	72787
1	85762	85756
1	85767	85756
1	85773	85762
1	85777	85773
1	85782	71463
1	85788	72225
1	85804	74096
1	85826	78691
1	85834	75310
1	85841	36532
1	85846	74989
1	85850	79257
1	85862	73302
1	85868	85862
1	85873	55622
1	85880	85873
1	85885	77815
1	85890	85880
1	85896	85880
1	85905	85880
1	85916	85880
1	85922	55564
1	85928	85528
1	85936	74989
1	85940	85936
1	85961	72182
1	85968	23346
1	85973	72267
1	85983	79103
1	85988	72591
1	85993	76331
1	85999	72262
1	86008	85993
1	86012	86008
1	86018	33551
1	86022	72444
1	86025	86022
1	86029	86018
1	86032	33551
1	86036	71066
1	86041	72878
1	86044	29826
1	86049	71415
1	86055	71410
1	86063	77923
1	86066	17460
1	86076	62737
1	86079	70964
1	86084	77547
1	86103	85498
1	86114	70590
1	86119	84509
1	86123	86114
1	86128	86114
1	86133	32958
1	86138	86133
1	86143	73308
1	86148	86133
1	86166	64560
1	86175	8649
1	86179	74776
1	86189	34025
1	86193	78006
1	86200	34039
1	86204	78006
1	86211	77967
1	86215	86211
1	86219	34043
1	86224	72944
1	86227	77614
1	86233	85063
1	86238	9840
1	86273	79395
1	86280	74224
1	86286	28380
1	86293	74854
1	86305	30589
1	86308	68491
1	86326	84870
1	86330	78715
1	86334	86330
1	86338	86330
1	86342	86330
1	86346	86330
1	86370	57263
1	86375	86370
1	86380	86375
1	86385	77151
1	86393	86370
1	86398	86393
1	86403	72731
1	86409	86403
1	86413	86409
1	86420	86413
1	86426	86409
1	86432	34591
1	86447	85572
1	86458	73671
1	86464	70648
1	86468	84889
1	86503	57157
1	86509	73320
1	86513	86509
1	86517	86513
1	86521	86513
1	86525	86513
1	86529	86521
1	86534	84343
1	86539	77587
1	86543	78231
1	86547	74224
1	86552	73487
1	86557	85072
1	86584	79243
1	86588	86584
1	86592	77876
1	86597	86588
1	86602	86588
1	86606	74145
1	86612	72878
1	86618	86612
1	86622	84588
1	86626	86612
1	86642	73017
1	86658	73431
1	86663	72944
1	86674	72382
1	86683	35480
1	86690	76766
1	86695	76748
1	86702	74910
1	86707	72542
1	86712	77456
1	86723	72487
1	86729	75678
1	86742	76399
1	86751	85669
1	86756	65614
1	86760	67804
1	86767	72363
1	86792	21320
1	86794	75299
1	86803	13077
1	86810	86803
1	86814	86810
1	86819	27426
1	86832	74224
1	86837	74758
1	86910	79098
1	86916	76331
1	86920	76307
1	86924	84889
1	86943	17417
1	86946	79214
1	86981	77738
1	86991	83332
1	86996	83332
1	87001	77694
1	87005	70192
1	87010	77010
1	87015	87010
1	87021	76871
1	87027	87021
1	87031	39172
1	87036	36532
1	87047	87036
1	87052	87031
1	87058	36532
1	87064	85885
1	87069	85841
1	87074	71066
1	87089	78101
1	87106	29004
1	87110	71012
1	87122	71141
1	87127	79501
1	87132	86606
1	87137	86606
1	87143	87137
1	87148	74463
1	87155	79857
1	87159	74180
1	87180	85042
1	87185	87180
1	87188	37014
1	87193	87188
1	87198	87193
1	87203	87193
1	87221	70841
1	87224	87221
1	87226	73653
1	87231	74145
1	87235	65387
1	87239	86063
1	87243	86063
1	87254	86447
1	87259	87010
1	87266	11500
1	87271	76307
1	87275	71390
1	87280	70167
1	87286	70070
1	87291	87286
1	87300	79797
1	87306	85514
1	87310	85545
1	87318	73186
1	87322	33551
1	87329	74709
1	87339	87329
1	87344	70980
1	87348	84879
1	87364	39150
1	87368	76350
1	87380	78186
1	87422	54490
1	87440	86943
1	87443	78805
1	87450	76345
1	87455	74743
1	87459	87450
1	87464	87455
1	87474	69654
1	87479	74758
1	87485	74762
1	87489	79113
1	87493	87485
1	87498	87493
1	87502	70232
1	87507	79257
1	87512	87507
1	87517	87010
1	87525	87517
1	87532	87517
1	87537	87532
1	87545	87517
1	87552	53187
1	87557	87517
1	87563	87532
1	87570	87517
1	87576	87570
1	87588	87545
1	87594	87537
1	87613	70232
1	87622	84789
1	87626	66181
1	87631	87626
1	87635	87626
1	87657	71151
1	87663	70079
1	87668	85746
1	87692	76316
1	87696	87692
1	87703	85669
1	87706	83447
1	87711	74408
1	87717	86432
1	87721	87711
1	87732	70212
1	87737	86227
1	87744	87737
1	87756	74758
1	87761	74762
1	87765	70984
1	87769	76757
1	87773	74910
1	87780	75007
1	87787	76263
1	87796	38508
1	87805	38479
1	87810	85152
1	87815	57030
1	87820	78174
1	87825	87815
1	87851	86751
1	87855	70776
1	87860	70781
1	87865	87855
1	87874	70841
1	87898	50566
1	87910	85834
1	87919	73779
1	87925	87919
1	87934	36705
1	87939	9365
1	87944	77738
1	87950	72225
1	87962	3187
1	87966	70590
1	87971	87966
1	87976	77547
1	87980	78809
1	87984	70172
1	87989	76891
1	87994	86946
1	88008	63921
1	88023	76871
1	88028	87910
1	88033	87036
1	88043	87047
1	88048	87036
1	88052	88028
1	88057	88033
1	88062	88043
1	88067	88052
1	88072	88052
1	88077	85431
1	88087	79379
1	88096	70933
1	88102	74224
1	88108	73671
1	88115	72358
1	88120	88115
1	88124	73308
1	88129	15322
1	88135	73302
1	88142	39361
1	88148	73957
1	88154	88148
1	88160	74040
1	88165	88148
1	88169	86756
1	88177	70749
1	88183	88169
1	88186	76403
1	88189	77587
1	88192	74096
1	88195	72477
1	88198	87703
1	88206	76524
1	88213	77292
1	88219	88135
1	88225	72668
1	88231	87198
1	88235	88231
1	88240	72487
1	88246	71972
1	88254	88240
1	88268	70781
1	88274	79474
1	88279	71390
1	88284	79229
1	88288	70200
1	88292	88284
1	88296	88292
1	88301	88292
1	88306	88301
1	88311	88292
1	88316	88306
1	88321	88316
1	88327	88284
1	88331	88321
1	88336	88316
1	88340	88321
1	88344	88336
1	88348	88306
1	88352	88306
1	88360	88306
1	88365	88360
1	88369	88360
1	88379	88336
1	88383	88348
1	88387	88327
1	88391	88284
1	88395	88360
1	88399	21320
1	88457	71038
1	88462	70984
1	88471	76331
1	88477	86916
1	88481	88471
1	88485	79069
1	88489	70984
1	88494	86916
1	88499	88494
1	88510	79429
1	88523	86273
1	88553	73054
1	88557	78924
1	88562	85097
1	88574	71194
1	88578	87231
1	88584	86018
1	88590	72878
1	88595	86041
1	88600	74910
1	88605	79560
1	88610	85244
1	88616	88605
1	88621	88616
1	88640	69236
1	88646	49551
1	88650	49567
1	88656	88646
1	88685	49720
1	88691	73843
1	88709	88691
1	88722	72318
1	88728	88722
1	88735	88728
1	88741	88691
1	88747	73887
1	88770	74282
1	88777	84622
1	88797	79817
1	88803	88797
1	88807	88803
1	88822	85788
1	88826	14315
1	88866	73843
1	88873	14800
1	88878	88169
1	88882	50432
1	88886	79375
1	88914	77835
1	88919	73502
1	88923	88919
1	88928	76197
1	88937	72995
1	88941	83520
1	88957	86606
1	88977	84632
1	88983	88977
1	88994	84568
1	89006	88124
1	89047	87010
1	89052	89047
1	89057	77372
1	89075	77456
1	89077	70841
1	89088	66049
1	89092	76399
1	89100	8248
1	89126	88866
1	89132	74677
1	89178	76246
1	89184	74282
1	89189	61790
1	89201	70204
1	89207	84776
1	89222	19078
1	89226	33411
1	89238	84502
1	89248	83304
1	89255	85619
1	89259	83304
1	89263	89259
1	89268	89255
1	89272	85611
1	89319	79780
1	89337	72787
1	89404	18197
1	89408	72839
1	89420	16912
1	89443	25683
1	89450	87517
1	89456	87576
1	89461	89450
1	89467	89450
1	89472	89450
1	89479	87780
1	89487	88557
1	89492	86432
1	89496	87717
1	89528	30755
1	89538	87984
1	89542	89538
1	89546	72463
1	89550	85751
1	89554	86723
1	89560	75597
1	89566	89560
1	89578	74135
1	89584	73431
1	89589	89560
1	89595	89566
1	89601	89566
1	89606	89560
1	89611	89606
1	89615	89554
1	89641	85443
1	89648	85651
1	89652	31337
1	89655	31340
1	89658	72957
1	89662	79248
1	89666	77876
1	89670	52308
1	89674	89670
1	89678	89666
1	89682	89674
1	89695	89670
1	89699	89674
1	89704	89699
1	89708	89670
1	89712	89682
1	89716	89662
1	89720	89712
1	89736	74443
1	89745	76606
1	89750	72874
1	89754	76866
1	89759	74103
1	89776	14074
1	89781	20776
1	89787	87198
1	89792	89787
1	89797	70145
1	89802	89797
1	89807	2926
1	89812	78164
1	89855	52706
1	89859	71177
1	89867	89859
1	89871	34221
1	89875	89867
1	89881	89875
1	89885	89871
1	89889	89881
1	89893	89875
1	89905	89871
1	89916	89889
1	89920	89859
1	89924	89859
1	89928	89889
1	89932	89871
1	89936	71211
1	89940	89881
1	89945	89905
1	89949	89885
1	89953	89916
1	89957	89945
1	89961	89928
1	89969	89885
1	89973	89859
1	89977	37360
1	89981	89905
1	89985	89893
1	89989	89949
1	89993	89916
1	89997	89981
1	90002	89924
1	90006	89989
1	90010	90002
1	90014	89969
1	90018	89889
1	90022	90014
1	90026	89920
1	90030	89961
1	90034	89893
1	90038	89945
1	90042	89949
1	90059	89893
1	90063	89949
1	90067	89981
1	90071	89871
1	90075	89973
1	90079	89945
1	90083	90002
1	90087	89881
1	90091	90010
1	90095	89993
1	90099	89885
1	90103	89920
1	90107	89932
1	90111	85756
1	90118	52752
1	90130	88941
1	90135	72300
1	90141	90135
1	90148	89487
1	90153	71054
1	90165	52829
1	90170	87005
1	90175	77906
1	90180	79296
1	90185	90170
1	90190	90185
1	90195	79792
1	90201	90170
1	90205	90175
1	90209	90201
1	90215	90205
1	90220	90185
1	90224	52876
1	90228	77792
1	90234	9709
1	90239	86756
1	90243	72775
1	90248	85624
1	90253	90248
1	90258	88148
1	90262	74028
1	90266	87021
1	90270	90258
1	90277	73986
1	90281	90277
1	90285	90281
1	90289	90281
1	90293	83304
1	90298	90285
1	90306	88977
1	90319	89648
1	90322	85523
1	90332	85034
1	90336	86233
1	90340	87074
1	90343	90340
1	90347	53181
1	90355	87525
1	90361	90355
1	90367	90361
1	90373	90361
1	90379	90361
1	90395	53199
1	90405	90355
1	90411	90361
1	90416	90395
1	90422	90373
1	90447	88640
1	90456	90447
1	90461	90456
1	90467	90456
1	90480	86792
1	90493	90135
1	90503	79334
1	90508	85788
1	90512	14537
1	90518	70590
1	90523	71550
1	90528	71576
1	90533	70600
1	90541	71571
1	90546	90528
1	90552	90541
1	90557	90518
1	90562	90528
1	90567	90557
1	90573	90567
1	90578	84668
1	90590	51338
1	90596	87711
1	90605	74328
1	90611	74328
1	90616	90605
1	90624	85834
1	90641	2936
1	90645	83510
1	90650	86464
1	90665	83414
1	90669	85493
1	90674	85722
1	90676	76281
1	90686	90676
1	90707	86166
1	90712	85443
1	90738	76677
1	90742	71044
1	90749	90742
1	90754	19662
1	90782	54562
1	90786	78058
1	90790	34039
1	90795	76476
1	90799	86211
1	90804	17343
1	90808	77998
1	90812	90782
1	90820	77560
1	90827	76331
1	90841	70256
1	90845	70163
1	90853	90841
1	90856	85746
1	90860	73526
1	90865	73235
1	90990	71118
1	90994	90990
1	90998	87692
1	91004	90990
1	91009	90994
1	91013	91004
1	91017	84668
1	91022	91017
1	91027	91022
1	91031	87898
1	91036	84668
1	91042	75876
1	91047	85097
1	91053	91017
1	91062	91047
1	91067	91027
1	91072	91067
1	91077	91067
1	91092	73484
1	91096	83297
1	91100	85545
1	91105	55555
1	91111	85922
1	91122	84952
1	91129	91105
1	91134	91129
1	91146	85493
1	91152	76564
1	91160	55622
1	91177	72508
1	91184	90738
1	91192	91184
1	91196	70645
1	91212	14224
1	91221	74949
1	91225	91196
1	91229	91196
1	91234	91229
1	91249	14694
1	91253	91234
1	91262	91212
1	91273	91229
1	91277	55747
1	91283	91277
1	91289	76564
1	91302	32958
1	91328	88807
1	91333	88807
1	91342	70681
1	91349	86539
1	91353	84548
1	91359	91353
1	91365	84556
1	91371	84568
1	91376	70648
1	91381	91353
1	91387	77587
1	91396	88186
1	91400	91396
1	91407	75299
1	91412	74123
1	91418	74682
1	91424	88192
1	91560	77860
1	91565	87706
1	91570	84901
1	91597	51338
1	91616	83457
1	91622	56799
1	91626	91622
1	91648	89047
1	91660	91648
1	91664	91660
1	91674	84540
1	91692	86606
1	91696	72612
1	91715	76345
1	91720	79334
1	91726	73449
1	91732	87939
1	91748	87825
1	91765	61637
1	91769	91424
1	91773	88108
1	91785	89255
1	91795	89248
1	91801	91785
1	91822	90322
1	91886	61112
1	91898	71651
1	91909	91898
1	91914	83418
1	91919	91898
1	91928	57304
1	91932	76331
1	91937	91932
1	91943	87489
1	91947	86924
1	91954	91937
1	91960	70070
1	91964	86018
1	91991	77456
1	91999	85922
1	92004	85885
1	92009	84942
1	92015	14228
1	92021	92015
1	92026	92015
1	92032	92021
1	92037	92032
1	92041	92015
1	92046	84648
1	92051	90135
1	92059	88747
1	92064	90148
1	92069	73897
1	92075	92069
1	92097	83327
1	92128	61198
1	92133	86924
1	92139	76307
1	92145	84593
1	92166	86534
1	92172	70729
1	92188	61250
1	92199	92172
1	92209	92188
1	92222	86447
1	92226	88129
1	92237	76457
1	92254	84715
1	92278	79439
1	92284	79446
1	92295	89528
1	92307	92295
1	92312	92295
1	92318	78805
1	92339	61793
1	92343	89662
1	92351	14611
1	92358	71463
1	92364	71066
1	92373	70743
1	92377	70743
1	92380	91396
1	92384	87132
1	92389	72156
1	92396	87148
1	92402	92396
1	92408	92402
1	92427	23690
1	92431	77192
1	92436	84932
1	92447	92431
1	92458	90165
1	92463	70616
1	92482	76886
1	92487	76886
1	92492	92487
1	92497	92492
1	92502	92487
1	92507	74096
1	92511	85968
1	92516	85993
1	92525	72569
1	92529	92389
1	92562	73017
1	92566	86642
1	92578	70348
1	92590	91597
1	92608	73961
1	92613	85619
1	92655	72659
1	92659	73994
1	92663	74040
1	92668	92663
1	92695	89259
1	92708	74044
1	92718	92613
1	92737	85968
1	92744	72284
1	92754	87329
1	92760	89750
1	92764	72874
1	92771	72205
1	92776	92771
1	92781	92771
1	92804	62414
1	92844	90130
1	92850	73876
1	92856	85097
1	92869	73671
1	92875	73687
1	92880	92875
1	92885	92880
1	92889	92875
1	92893	92875
1	92897	92875
1	92901	85611
1	92906	92889
1	92911	92901
1	92916	92906
1	92921	92901
1	92932	92875
1	92936	92875
1	92940	92936
1	92944	92936
1	92948	92921
1	92953	92906
1	92957	76289
1	92962	92885
1	92969	92940
1	92973	92957
1	92977	92901
1	92983	92977
1	92988	92953
1	92992	92977
1	92997	73671
1	93003	79248
1	93010	93003
1	93016	73080
1	93062	74096
1	93097	84763
1	93104	76524
1	93110	88691
1	93123	73897
1	93130	93123
1	93137	93110
1	93148	78877
1	93155	84662
1	93162	78896
1	93168	93148
1	93174	76664
1	93180	85052
1	93185	70590
1	93189	70600
1	93194	70611
1	93199	93185
1	93203	93189
1	93208	93189
1	93213	93189
1	93218	93213
1	93223	93203
1	93228	93199
1	93232	70590
1	93236	93208
1	93241	93228
1	93246	93232
1	93253	93218
1	93258	93218
1	93263	93223
1	93268	93223
1	93273	93268
1	93278	93246
1	93283	93278
1	93287	93189
1	93292	88886
1	93315	52706
1	93321	84548
1	93326	84568
1	93333	93326
1	93339	91353
1	93345	93339
1	93351	84561
1	93358	93339
1	93364	86712
1	93374	77860
1	93432	76361
1	93440	79857
1	93446	76390
1	93493	88640
1	93498	85023
1	93504	93498
1	93522	85362
1	93551	88195
1	93555	79229
1	93560	85562
1	93566	71294
1	93573	72878
1	93578	71026
1	93582	89404
1	93589	85545
1	93596	72827
1	93602	71651
1	93609	93589
1	93615	93582
1	93622	74103
1	93764	87761
1	93768	20776
1	93773	70070
1	93778	87455
1	93783	76891
1	93788	87459
1	93794	74096
1	93799	74103
1	93822	72258
1	93827	64070
1	93832	77747
1	93836	64078
1	93840	77456
1	93881	18158
1	93885	79009
1	93889	72787
1	93896	93889
1	93901	93889
1	93907	93889
1	93913	93889
1	93919	93889
1	93925	93919
1	93932	93913
1	93938	93925
1	93944	93938
1	93960	74838
1	93966	73454
1	93971	78376
1	93980	93966
1	93988	83304
1	93992	90262
1	93998	91801
1	94003	93998
1	94010	93998
1	94015	89248
1	94027	74767
1	94032	74767
1	94037	94027
1	94041	91692
1	94045	87459
1	94050	72612
1	94055	64348
1	94096	78677
1	94114	72801
1	94123	74413
1	94133	87711
1	94138	94133
1	94163	87137
1	94168	87286
1	94173	87137
1	94177	78078
1	94183	88741
1	94189	94177
1	94193	94183
1	94199	78368
1	94204	94199
1	94208	79107
1	94212	21353
1	94217	64769
1	94221	94217
1	94225	94217
1	94229	64738
1	94233	72631
1	94238	94221
1	94280	73821
1	94287	90118
1	94293	78402
1	94298	78402
1	94303	78402
1	94308	73281
1	94313	78402
1	94318	87368
1	94323	92015
1	94327	85042
1	94339	77673
1	94343	79495
1	94348	85756
1	94353	94348
1	94363	94353
1	94369	69174
1	94415	76269
1	94429	91371
1	94436	94429
1	94443	79817
1	94448	88807
1	94451	94443
1	94456	79832
1	94461	94448
1	94465	94448
1	94469	70844
1	94484	72731
1	94488	94484
1	94494	87780
1	94500	74874
1	94506	94500
1	94516	65610
1	94520	87322
1	94525	94520
1	94544	86503
1	94549	79429
1	94553	94549
1	94557	94549
1	94565	70661
1	94569	94553
1	94574	87479
1	94579	22432
1	94583	22390
1	94587	73302
1	94619	91302
1	94624	72978
1	94629	75007
1	94639	94280
1	94645	55891
1	94649	9693
1	94662	73933
1	94668	70339
1	94671	70749
1	94673	66049
1	94675	94673
1	94679	70749
1	94681	88557
1	94685	66186
1	94690	86723
1	94696	70091
1	94700	94696
1	94710	62737
1	94743	72276
1	94748	74282
1	94758	64695
1	95310	37357
1	95312	84743
1	95339	76331
1	95360	72149
1	95365	72174
1	95371	95365
1	95375	92396
1	95380	77292
1	95389	87074
1	95413	88977
1	95420	75040
1	95424	19048
1	95429	66882
1	95465	88169
1	95469	74438
1	95473	95469
1	95476	88169
1	95499	65610
1	95503	95499
1	95509	71972
1	95518	72504
1	95524	93374
1	95529	67166
1	95533	90456
1	95539	95533
1	95544	86432
1	95578	73666
1	95582	90185
1	95588	90201
1	95593	95588
1	95598	95578
1	95603	95598
1	95608	95588
1	95612	95598
1	95616	73545
1	95637	91146
1	95649	87380
1	95651	85850
1	95657	72467
1	95678	88206
1	95708	74709
1	95713	71234
1	95716	76437
1	95722	72767
1	95735	73725
1	95741	79495
1	95747	70172
1	95752	95747
1	95764	70232
1	95769	87450
1	95774	78164
1	95777	95774
1	95781	74517
1	95794	88770
1	95798	35049
1	95805	77842
1	95812	93432
1	95818	93440
1	95823	85186
1	95827	72431
1	95830	91696
1	95835	74709
1	95841	84682
1	95848	90153
1	95862	87980
1	95877	73933
1	95897	72318
1	95903	95897
1	95910	88192
1	95920	79402
1	95925	93364
1	95939	87517
1	95945	72787
1	95950	95945
1	95956	89450
1	95962	89450
1	95966	87588
1	95978	85572
1	95984	85572
1	95988	91616
1	95993	95978
1	95997	95978
1	96002	95978
1	96007	95997
1	96011	91622
1	96016	96007
1	96021	96016
1	96025	96002
1	96030	96002
1	96087	79098
1	96091	86008
1	96096	71463
1	96105	90130
1	96204	78216
1	96208	84509
1	96212	96208
1	96226	86308
1	96235	71316
1	96250	37957
1	96310	93881
1	96320	87994
1	96325	96320
1	96332	96320
1	96337	87732
1	96352	76924
1	96366	77249
1	96370	94173
1	96376	86751
1	96389	88553
1	96393	79248
1	96424	39669
1	96430	79009
1	96434	93560
1	96439	79107
1	96452	77743
1	96455	25872
1	96460	79681
1	96466	70054
1	96471	70054
1	96475	77946
1	96480	96471
1	96485	87036
1	96490	96485
1	96495	96485
1	96501	87036
1	96507	87058
1	96512	88062
1	96866	64061
1	96944	20934
1	96948	77729
1	97621	79292
1	97863	87622
1	101356	72127
1	101368	24670
1	101384	3676
1	101388	101384
1	101393	101388
1	101397	101388
1	101402	101397
1	101661	67158
1	101715	4471
1	101719	4481
1	101723	101715
1	101836	85662
1	101923	5079
1	101926	70859
1	101990	71012
1	101995	89057
1	102089	37509
1	102109	101356
1	102237	5079
1	102247	65610
1	102374	87934
1	102430	12597
1	102443	15322
1	102447	61250
1	102488	101990
1	102492	76606
1	102496	14228
1	102501	102496
1	102564	52380
1	102635	54753
1	102662	73138
1	102668	102635
1	102698	78139
1	102703	11060
1	102713	52380
1	102725	73487
1	102729	73487
1	102733	102729
1	102737	102733
1	102808	73556
1	102822	101990
1	103059	84648
1	103063	10062
1	103065	73826
1	103068	103063
1	103138	101356
1	103142	83304
1	103234	101356
1	103242	37014
1	103281	13402
1	103391	74386
1	103430	102564
1	103449	61660
1	103501	94163
1	103570	52380
1	103777	64547
1	103783	103777
1	103841	73897
1	103871	66668
1	103908	102247
1	103939	103234
1	103984	79274
1	103990	84901
1	103994	11783
1	104012	91648
1	104018	101715
1	104028	104018
1	104038	102564
1	104195	2801
1	104200	34043
1	104205	77729
1	104226	101715
1	104229	4476
1	104232	95848
1	104248	92804
1	104562	52116
1	104565	104229
1	104574	73556
1	104579	104574
1	104583	78365
1	104633	103234
1	104645	23080
1	104688	23690
1	104691	23694
1	104694	23694
1	104699	104694
1	104702	23720
1	104705	104699
1	104708	23705
1	104713	104699
1	104716	104702
1	104719	104702
1	105208	14794
1	105211	74403
1	105240	61837
1	105245	61793
1	105255	95544
1	105259	105255
1	105387	27186
1	105399	63078
1	105481	27904
1	105490	102698
1	105495	102703
1	105500	105490
1	105505	105500
1	105510	105495
1	105573	103234
1	105577	92458
1	105581	24515
1	105631	101356
1	105637	102713
1	105741	34996
1	105745	102733
1	105750	101723
1	105788	9666
1	105792	103570
1	105888	104038
1	106000	29677
1	106016	104226
1	106019	106016
1	106022	106019
1	106026	106019
1	106029	106019
1	106032	8248
1	106039	89759
1	106057	105792
1	106062	102089
1	106066	106062
1	106102	30383
1	106110	86464
1	106196	102430
1	106202	31784
1	107064	85662
1	107070	4890
1	107074	102564
1	107086	63078
1	107130	101661
1	107140	102430
1	107154	55555
1	107163	85922
1	107236	34492
1	107296	89057
1	107387	102488
1	107391	107074
1	107400	102564
1	107546	102808
1	107551	102729
1	107637	73556
1	107642	35194
1	107645	107642
1	107731	105631
1	107779	103430
1	107784	103430
1	107789	107779
1	107815	71054
1	108082	107064
1	108140	18158
1	108277	102247
1	108407	36938
1	108429	87711
1	108505	104248
1	108509	86219
1	108512	107074
1	108697	105631
1	108732	105255
1	108811	95735
1	108822	104248
1	108839	107731
1	108874	88640
1	108878	69240
1	108881	108874
1	108885	108881
1	108934	12289
1	108941	78924
1	108960	12538
1	109055	88914
1	109067	102733
1	109071	108941
1	109098	103984
1	109340	17791
1	109439	102109
1	109444	105259
1	109603	89641
1	109662	52373
1	109665	106032
1	109684	52706
1	109709	95678
1	109713	12538
1	109717	109709
1	109720	109709
1	109838	90170
1	110036	9666
1	110156	103234
1	110173	14311
1	110197	51338
1	110275	56876
1	110430	54753
1	110433	54764
1	110464	107642
1	110471	14611
1	110475	91105
1	110479	107391
1	110483	91277
1	110488	110483
1	110494	110483
1	110506	110483
1	110574	56045
1	110579	110574
1	110585	110574
1	110670	101356
1	110717	57263
1	110722	57267
1	110797	88866
1	110949	108505
1	111032	108822
1	111042	61793
1	111147	55597
1	111154	111147
1	111327	106000
1	111548	91277
1	111569	37053
1	111574	64140
1	111663	52866
1	111666	90234
1	111682	111569
1	111846	66181
1	111907	108960
1	111973	104248
1	111978	105259
1	112020	95678
1	112081	103501
1	112086	109071
1	112089	108509
1	112092	67804
1	112106	112092
1	112157	101715
1	112227	103939
1	112231	9699
1	112235	105581
1	112284	112020
1	112287	109720
1	112298	108874
1	112302	69249
1	112306	69236
1	112310	112306
1	112314	108878
1	112319	69264
1	113270	87855
1	113316	87855
1	113321	113316
1	116585	27904
1	116593	116585
1	116598	72391
1	116608	35761
1	116613	9822
1	116617	55736
1	116621	104205
1	116625	116621
1	116630	21466
1	116634	87805
1	116638	89855
1	116642	14018
1	116646	50413
1	116648	116646
1	116650	116648
1	116653	76677
1	116657	116608
1	116699	969
1	116703	116699
1	116707	116703
1	143631	61701
1	143635	143631
1	143638	143635
1	143643	143635
1	143647	143635
1	147300	74767
1	147418	17181
1	147752	4128
1	148388	4268
1	148531	111973
1	148629	94318
1	149441	102374
1	149482	111042
1	149525	36766
1	149681	87934
1	149853	20398
1	149982	72197
1	149988	3868
1	149992	4022
1	149998	149988
1	150024	149992
1	150312	14566
1	150428	94516
1	150440	10264
1	150445	21134
1	150449	72138
1	150452	150445
1	150705	21118
1	150871	86557
1	151155	78775
1	151165	73656
1	151171	151165
1	151175	73656
1	151179	11506
1	151184	73656
1	151188	151175
1	151340	102247
1	151822	13190
1	151828	13190
1	152317	18158
1	152323	152317
1	152407	23245
1	152487	149525
1	153012	75344
1	154101	62737
1	154232	152317
1	154429	149441
1	154910	150705
1	154914	76361
1	154972	87613
1	154978	154972
1	155121	92804
1	155344	92046
1	155352	84577
1	155644	77698
1	155648	19114
1	156261	70964
1	156561	155644
1	156767	76559
1	157164	78101
1	157243	149441
1	157468	72127
1	157599	95827
1	157702	86760
1	158136	24416
1	158162	95380
1	158830	78407
1	159045	103570
1	159240	108140
1	159379	102443
1	159662	83434
1	159666	159662
1	159679	13190
1	159712	18446
1	159719	72138
1	159851	86946
1	159864	154972
1	160062	154910
1	160109	155644
1	160413	72487
1	160452	155121
1	160564	148629
1	160568	151155
1	160690	55915
1	161090	94163
1	161152	13803
1	161295	72358
1	161318	116657
1	161322	83332
1	161327	35568
1	163964	157164
1	164073	151165
1	164588	107387
1	164600	154232
1	164829	34652
1	165013	156767
1	165017	151165
1	165026	86622
1	165031	165017
1	165091	148388
1	165095	71060
1	165219	8248
1	165335	91696
1	165514	65598
1	165620	23346
1	165847	90990
1	166427	161318
1	166453	164588
1	166458	95389
1	167092	77698
1	167206	6499
1	167503	163964
1	167701	157243
1	168162	154910
1	168385	166453
1	168702	160109
1	168707	160062
1	168782	149441
1	168795	86751
1	169052	160413
1	169058	169052
1	169064	165335
1	169069	154972
1	169148	159679
1	169505	104688
1	169723	159379
1	169791	160452
1	169937	165091
1	169944	169937
1	170065	159379
1	170208	165091
1	170385	149441
1	170486	152487
1	170490	89736
1	170499	52380
1	170601	105888
1	170607	167701
1	170799	90135
1	170979	151171
1	170984	170979
1	170989	170984
1	170997	151175
1	171001	170997
1	171006	151175
1	171010	165031
1	171014	171006
1	171175	95413
1	171182	2801
1	171279	155121
1	171320	53893
1	171479	50373
1	171577	164588
1	171666	111663
1	171701	70768
1	171711	167701
1	171772	54562
1	174095	16702
1	174111	174095
1	174214	29778
1	174495	89100
1	174966	159679
1	174981	170499
1	174986	149482
1	174996	165514
1	176137	159240
1	176187	165095
1	176640	61701
1	176751	161322
1	176755	161322
1	177198	25403
1	177760	155121
1	178010	72138
1	178016	178010
1	178188	73656
1	178193	64070
1	178197	151188
1	178201	151188
1	178205	151171
1	178209	178201
1	178214	178193
1	178317	152317
1	178322	93885
1	178412	159712
1	178952	166453
1	179054	171175
1	179136	171666
1	179265	85594
1	179536	159679
1	179633	66504
1	179641	18342
1	179645	179633
1	179649	88957
1	180542	18043
1	180560	76173
1	180620	112092
1	180874	170065
1	181239	107400
1	181266	170607
1	181270	174981
1	181277	30849
1	181338	156767
1	181344	181338
1	181418	69869
1	181421	69869
1	181718	667
1	181722	713
1	181781	969
1	182704	12836
1	182706	2645
1	182707	116653
1	182708	2655
1	182709	2660
1	182710	2668
1	182711	2675
1	182712	2680
1	182713	2686
1	182714	2694
1	182715	2697
1	182723	2750
1	182724	2755
1	182725	2760
1	182726	2765
1	182729	2788
1	182730	2793
1	182731	2798
1	182732	2801
1	182738	2841
1	182739	2847
1	182752	2926
1	182753	2931
1	182754	2936
1	182755	2940
1	182756	2944
1	182757	2948
1	182758	2953
